Time,SP_500,SP_500_Volume,SP_500_Volume_Call,SP_500_Volume_Put,SP_500_Ratio_Put_Call,Gold,Vix,US_Libor_OIS,CDS_JPM,CDS_CITI,CDS_BOFA,SP_500_Index_Turnover,SP_1_Index,P1_risk
05.01.10 00:00,1136.37,982261056,268490,485801,1.8094,1118.05,19.35,9.75,47.992,163.14,101.186,28.26,1131.8,187.3505504
06.01.10 00:00,1137.05,927104192,284651,368220,1.2936,1138.25,19.16,10.4,47.505,164.154,102.066,28.48,1132.9,188.5088611
07.01.10 00:00,1141.59,1069001344,197232,297916,1.5105,1131.75,19.06,10.44,47.868,167.986,103.766,30.81,1137.4,192.2085
08.01.10 00:00,1144.92,871873600,315639,390412,1.2369,1138.225,18.13,10.83,47.73,169.005,105.572,26.96,1131.5,194.1555047
11.01.10 00:00,1146.95,812147072,262788,432696,1.6466,1151.85,17.55,10.83,46.794,165.539,101.174,26.39,1139.6,188.4995356
12.01.10 00:00,1136.22,966832832,329497,518305,1.573,1128.475,18.25,10.98,46.656,168.647,101.263,29.97,1134,190.4192286
13.01.10 00:00,1145.7,854998016,344370,587189,1.7051,1138.175,17.85,10.43,46.726,168.378,100.531,27.42,1141.4,189.7210159
14.01.10 00:00,1148.38,837162752,384113,491672,1.28,1142.75,17.63,10.83,47.128,172.507,103.187,25.49,1146.4,194.3320402
15.01.10 00:00,1136.02,1377474432,222239,435224,1.9584,1130.925,17.91,11.33,49.151,178.912,111.19,42.98,1137.4,204.7632796
19.01.10 00:00,1150.18,913992320,348942,434799,1.246,1138.35,17.58,10.75,51.466,184.756,115.259,27.45,1144.2,211.9582369
20.01.10 00:00,1137.97,951016128,241497,543565,2.2508,1111.3,18.68,10.79,51.845,184.155,113.552,29.39,1132,210.3997422
21.01.10 00:00,1116.29,1383449216,264988,500775,1.8898,1094.05,22.27,10.59,61.291,193.289,117.787,39.87,1110.1,221.4937429
22.01.10 00:00,1091.64,1374488960,366549,692270,1.8886,1093.225,27.31,10.41,70.725,199.533,124.111,41.23,1106.4,232.4064621
25.01.10 00:00,1096.85,968369536,184616,451557,2.4459,1098.4,25.41,10.18,74.682,208.046,126.418,29.55,1093.7,240.3013121
26.01.10 00:00,1092.18,1075171456,297203,386683,1.3011,1097.65,24.55,10.48,73.45,204.816,120.672,33.32,1087.4,233.6977431
27.01.10 00:00,1097.42,1211570304,251550,392697,1.5611,1087.95,23.14,10.15,74.509,208.339,120.233,38.41,1094.2,235.7691629
28.01.10 00:00,1084.55,1139935872,221546,283772,1.2809,1086.95,23.73,9.88,77.551,215.091,122.721,35.26,1080.3,242.5035256
29.01.10 00:00,1073.76,1521404416,175637,363028,2.0669,1081.2,24.62,10.51,79.959,216.52,123.548,43.78,1080,244.5949605
01.02.10 00:00,1089.1,943805952,315225,337832,1.0717,1105.55,22.59,10.41,80.44,212.306,119.992,30.14,1083.1,239.4731906
02.02.10 00:00,1103.13,1068574656,241628,452630,1.8733,1114.45,21.48,10.13,72.722,203.237,113.153,32.12,1096.5,226.8842403
03.02.10 00:00,1097.23,987772352,162762,303569,1.8651,1109.8,21.6,9.61,69.091,202.293,109.283,30.38,1096.2,222.4864804
04.02.10 00:00,1063.03,1349741184,239405,481432,2.011,1063.525,26.08,9.88,77.218,216.628,122.365,40.45,1061.8,243.0850867
05.02.10 00:00,1066.24,1380442624,245246,575700,2.3474,1066.25,26.11,10.17,83.541,222.05,128.313,41.85,1057.6,252.4400736
08.02.10 00:00,1056.71,992858176,179471,325500,1.8137,1062.85,26.51,9.6,84.471,225.924,130.293,29.08,1054,256.5177308
09.02.10 00:00,1070.48,1077304320,264680,348561,1.3169,1078.1,26,9.8,88.739,231.481,136.822,31.92,1064.1,265.8811625
10.02.10 00:00,1068.05,911958080,208277,297457,1.4282,1072.1,25.4,10,87.287,239.692,142.164,26.05,1062.5,274.5353294
11.02.10 00:00,1078.49,945516480,210697,258521,1.227,1095.475,23.96,10,86.778,238.652,144.88,28.8,1076,275.8265129
12.02.10 00:00,1076.21,1184044928,266510,412573,1.5481,1097.1,22.73,9.6,86.805,237.473,146.432,37,1065.5,276.2885233
16.02.10 00:00,1094.81,959347904,413699,513296,1.2407,1119.4,22.25,10.3,84.775,234.531,148.528,29.86,1093.3,275.5782571
17.02.10 00:00,1099.56,901474688,512069,831798,1.6244,1106.85,21.72,9.81,82.434,225.933,144.352,27.15,1099.6,266.6240901
18.02.10 00:00,1106.57,837824704,609805,691814,1.1345,1109,20.63,8.68,77.393,215.436,138.817,26.19,1105.1,254.8189803
19.02.10 00:00,1108.96,1066718208,316671,391944,1.2377,1119.2,20.02,8.49,74.26,209.28,136.019,34.04,1099.9,248.1898767
22.02.10 00:00,1107.94,841575168,173875,419856,2.4147,1114.275,19.94,9.12,70.466,201.328,133.003,26.8,1106.3,240.1412413
23.02.10 00:00,1094.72,924531584,220004,462691,2.1031,1103.325,21.37,8.79,73.481,202.553,135.901,29.55,1094,243.8227211
24.02.10 00:00,1105.13,886744448,173281,232599,1.3423,1097.625,20.27,9.29,76.149,205.182,141.259,27.81,1102.6,250.1263624
25.02.10 00:00,1103.14,997268224,211822,345151,1.6294,1106.2,20.1,9.39,79.326,211.735,144.451,31.54,1101.7,257.3047471
26.02.10 00:00,1104.56,1047777472,231663,314488,1.3575,1117.59,19.5,9.17,79.219,211.238,145.141,32.3,1101.7,257.4970012
01.03.10 00:00,1115.56,848095168,260272,381057,1.4641,1118.85,19.26,9.57,75.063,206.422,141.664,27.13,1113.5,250.9142515
02.03.10 00:00,1118.13,952852672,298306,350221,1.174,1134.65,19.06,9.99,73.633,205.744,138.717,30.7,1115.3,247.922724
03.03.10 00:00,1118.68,848040192,259571,433768,1.6711,1139.95,18.83,9.49,74.893,204.034,138.814,25.86,1117.6,247.2716232
04.03.10 00:00,1122.87,833652736,362117,680871,1.8803,1132.1,18.72,7.47,76.829,207.044,140.378,26.02,1121.2,250.761438
05.03.10 00:00,1138.61,882411712,436406,611269,1.4007,1134.895,17.42,7.06,73.831,199.177,134.353,29.28,1127.2,240.6922323
08.03.10 00:00,1138.43,788793216,199094,404645,2.0324,1123.625,17.79,7.08,68.256,188.101,127.347,24.16,1136.5,227.2926258
09.03.10 00:00,1140.41,1015641280,419972,401739,0.9566,1121.85,17.92,7.95,68.132,182.128,125.339,28.92,1137.7,222.120286
10.03.10 00:00,1145.52,1027995136,372436,406532,1.0915,1108.5,18.57,7.66,65.115,173.984,122.236,28.76,1145.5,214.0829937
11.03.10 00:00,1150.05,867799104,316954,407510,1.2857,1109.55,18.06,7.3,65.648,173.35,124.137,25.7,1139.8,215.2652703
19.03.10 00:00,1159.68,1776631808,201491,647607,3.2141,1107.05,16.97,6.25,68.324,160.269,122.014,58.32,1161.9,206.3882795
22.03.10 00:00,1165.86,832481792,165577,429789,2.5957,1102.2,16.87,8.19,68.14,160.12,120.889,26.42,1161.5,205.4031065
23.03.10 00:00,1174.13,867549952,261740,314256,1.2006,1105.175,16.35,8.55,65.188,155.605,116.49,27.34,1169.2,198.6073205
24.03.10 00:00,1167.89,885073728,173488,374001,2.1558,1086.7,17.55,8.09,65.515,155.778,116.373,28.06,1161.5,198.705526
25.03.10 00:00,1165.9,1041639168,213748,427371,1.9994,1090.5,18.4,8.28,63.969,150.584,114.494,32.57,1161.6,193.7492374
26.03.10 00:00,1166.68,870957312,128410,295322,2.2998,1107.25,17.77,8.28,62.822,151.527,113.998,28.71,1163.1,193.6617615
29.03.10 00:00,1173.27,781619712,97939,279261,2.8514,1109.775,17.59,8.91,61.757,153.385,113.696,23.81,1167.6,194.2966068
30.03.10 00:00,1173.31,768856896,133005,300535,2.2596,1103.55,17.13,8.84,59.049,151.359,114.754,24.77,1169,193.1903332
31.03.10 00:00,1169.5,956306304,131423,422462,3.2145,1113.25,17.59,8.9,59.265,155.575,117.406,29.48,1165.6,197.8048245
01.04.10 00:00,1177.97,792755392,166739,474648,2.8467,1126.775,17.47,8.72,59.466,155.974,118.13,25.74,1172.7,198.6434335
05.04.10 00:00,1187.39,712058880,205006,322419,1.5727,1131.85,17.02,8.72,57.077,150.326,115.514,24.16,1182.9,192.6454091
06.04.10 00:00,1189.48,779278080,352759,406737,1.153,1134.275,16.23,8.24,57.74,151.706,116.013,24.85,1185.7,194.0249098
07.04.10 00:00,1182.49,958127104,284304,545374,1.9183,1149.4,16.62,8.28,59.375,153.671,117.503,30.52,1176.2,196.749471
08.04.10 00:00,1186.53,896184640,211979,321641,1.5173,1150.613,16.48,8,61.068,154.864,117.402,27.91,1182.4,197.8192862
09.04.10 00:00,1194.35,790852800,335217,430807,1.2852,1161.75,16.14,8.28,60.37,152.417,114.562,24.43,1184.1,194.0168555
12.04.10 00:00,1196.51,739763008,351596,504761,1.4356,1156.3,15.58,8.04,60.145,149.495,113.427,23.67,1191.2,191.3303932
13.04.10 00:00,1197.26,863404480,474802,622220,1.3105,1150.675,16.2,8.28,59.075,144.85,110.431,26.69,1195.3,185.9831447
14.04.10 00:00,1210.6,1040031296,502438,522885,1.0407,1155.4,15.59,8.08,58.768,132.245,103.385,31.21,1206.3,172.9373694
15.04.10 00:00,1211.77,1043164224,626416,871103,1.3906,1159.263,15.89,8.09,57.306,128.816,101.685,30.62,1206.7,169.2086299
19.04.10 00:00,1197.48,1074802432,252574,402961,1.5954,1135.75,17.34,8.53,70.788,144.317,121.739,32.88,1192,197.1098728
20.04.10 00:00,1207.3,973545728,185680,388867,2.0943,1140.763,15.73,8.22,70.912,144.954,127.048,30.99,1201.1,201.5334406
21.04.10 00:00,1205.75,1121407744,216185,539642,2.4962,1146.775,16.32,8.88,74.313,150.934,136.766,35.39,1197,213.3439909
22.04.10 00:00,1208.87,1176059648,302131,419439,1.3883,1141.575,16.47,8.98,80.392,162.95,144.465,38.26,1201,227.9627437
23.04.10 00:00,1217.14,1065413440,202690,241538,1.1917,1157.725,16.62,8.86,81.602,168.32,148.189,35.04,1203.9,234.3343434
26.04.10 00:00,1212.19,1028909824,197831,342475,1.7311,1153.525,17.47,9.38,90.423,188.263,160.056,31.81,1206.7,257.5937441
27.04.10 00:00,1183.75,1383014400,226958,448884,1.9778,1167.95,22.81,10.08,93.177,192.48,163.086,42.04,1180,263.1262974
28.04.10 00:00,1191.58,1255201536,188620,421752,2.236,1165.775,21.08,11.18,87.796,185.263,151.315,38.86,1189,248.5224082
29.04.10 00:00,1206.79,1125711744,225137,300575,1.3351,1167.025,18.44,11.59,74.863,162.452,128.865,36.38,1205.5,214.5119927
30.04.10 00:00,1186.72,1298899200,245062,450249,1.8373,1179.025,22.05,11.41,84.132,173.699,140.625,42.78,1203.3,232.5227817
03.05.10 00:00,1202.17,914874112,152456,306687,2.0116,1182.225,20.19,11.41,81.78,169.051,136.679,30.85,1197.5,226.1375279
04.05.10 00:00,1173.68,1252230784,323104,492182,1.5233,1171.01,23.84,11.66,86,174.753,141.406,39.72,1171.1,234.2173214
05.05.10 00:00,1165.95,1211551360,404540,747444,1.8476,1175.075,24.91,12.32,100.344,191.761,154.532,37.38,1163.8,258.0206417
06.05.10 00:00,1127.92,2145979392,394777,911959,2.3101,1208.7,32.8,12.16,123.609,197.417,167.157,64.2,1124.3,276.7762353
07.05.10 00:00,1110.82,2043658112,398840,1004834,2.5194,1208.4,40.95,18.11,115.187,207.092,175.996,62.96,1127,287.221635
10.05.10 00:00,1159.72,1564598784,404613,714582,1.7661,1203.14,28.84,18.93,102.928,189.524,149.447,49.39,1155.1,253.4692907
11.05.10 00:00,1155.78,1199354240,349657,731330,2.0916,1232.7,28.32,19.18,100.591,180.993,144.641,38.52,1151.7,244.0814256
12.05.10 00:00,1171.66,1044816512,407377,578380,1.4198,1239,25.52,20.82,90.64,164.197,134.58,33.77,1167.6,223.8138571
13.05.10 00:00,1157.26,983465728,276565,351883,1.2723,1232.65,26.68,21.19,92.602,168.397,136.255,31.72,1155.7,228.1163717
14.05.10 00:00,1135.83,1275993344,311365,548822,1.7626,1232.975,31.24,22.61,98.295,173.393,146.507,39.2,1140.6,240.3034063
17.05.10 00:00,1136.83,1155261824,308676,634373,2.0551,1222.3,30.84,24.2,99.211,172.429,146.241,35.68,1135.4,239.7456164
18.05.10 00:00,1120.83,1261169024,406784,752201,1.8491,1225.175,33.55,23.67,100.687,182.625,147.485,39.58,1117.5,247.2421136
19.05.10 00:00,1114.87,1323995136,617194,1504807,2.4381,1193.725,35.32,24.65,110.57,198.355,162.62,41.83,1109.1,270.6741831
20.05.10 00:00,1071.64,1726701312,722057,1460995,2.0234,1182.45,45.79,25.21,114.406,208.673,168.36,53.26,1068.9,282.2251304
21.05.10 00:00,1087.71,2021934976,473444,973848,2.0569,1177.075,40.1,26.99,118.651,210.076,173.514,61.89,1055.8,288.0233595
24.05.10 00:00,1073.57,1072739840,338734,462537,1.3655,1191.725,38.32,28.42,111.892,207.27,164.52,32.61,1066,277.8495931
25.05.10 00:00,1074.18,1511350784,452836,799955,1.7665,1204.35,34.61,31.23,118.823,207.255,178.223,45.4,1068,289.9067454
26.05.10 00:00,1067.84,1549014528,363144,535299,1.4741,1211.7,35.02,30.68,114.647,191.989,160.641,44.84,1057.3,266.3316252
27.05.10 00:00,1103.28,1164023680,314702,500701,1.591,1212.625,29.68,30.84,109.347,189.513,158.908,36.86,1096,262.2004957
28.05.10 00:00,1089.29,1194470400,216391,307115,1.4193,1214.725,32.07,30.03,106.027,177.948,153.334,37.81,1102.2,250.1462713
01.06.10 00:00,1070.6,1148576000,141281,287134,2.0324,1225.775,35.54,31.08,109.147,183.393,158.893,36.05,1066.5,258.4238111
02.06.10 00:00,1098.51,1070242880,273338,361365,1.322,1223.55,30.17,30.85,109.612,182.88,155.267,34.33,1095.9,255.4921697
03.06.10 00:00,1102.84,987637184,219180,445784,2.0339,1206.55,29.46,30.68,108.756,181.451,152.216,31.16,1103.5,252.1092118
04.06.10 00:00,1065,1355178624,246616,493057,1.9993,1220.025,35.48,31.21,112.878,188.252,156.174,40.94,1078.5,260.2515578
07.06.10 00:00,1050.42,1186455168,247824,373411,1.5068,1240.35,36.57,32.22,121.78,196.079,162.774,35.99,1048.6,272.2010737
08.06.10 00:00,1061.94,1365120512,447832,693995,1.5497,1236.575,33.7,32.09,131.301,210.958,173.059,41.03,1058,291.3667074
09.06.10 00:00,1055.77,1389961856,299759,503426,1.6794,1233.4,33.73,32.06,132.78,211.351,173.292,37.23,,292.149544
21.06.10 00:00,1113.16,847742912,203756,431447,2.1175,1233.65,24.88,32.74,101.769,169.622,137.843,29.3,1110.2,232.3418837
22.06.10 00:00,1095.44,895710080,200412,370139,1.8469,1239.9,27.05,32.38,110.904,185.607,150.594,29.67,1089,253.9435708
23.06.10 00:00,1092.03,928934272,140114,243699,1.7393,1237.325,26.91,32.93,117.186,196.422,163.244,29.64,1086.5,271.6195614
24.06.10 00:00,1073.76,1089501696,223677,353482,1.5803,1243.35,29.74,33.22,121.505,201.586,167.541,33.87,1069.1,279.0729287
28.06.10 00:00,1074.53,791454144,155015,169886,1.0959,1238.938,29,33.74,113.029,184.253,153.815,24.52,1070.4,256.0813179
29.06.10 00:00,1041.45,1370145024,313720,454674,1.4493,1240.575,34.13,32.75,117.075,190.187,158.164,42.05,1033.4,263.9733949
30.06.10 00:00,1030.49,1180803456,331631,427265,1.2884,1242.375,34.54,33.24,116.294,186.84,156.967,35.91,1023.4,260.8436228
01.07.10 00:00,1030.57,1337507840,376717,604969,1.6059,1198.685,32.86,32.93,119.265,190.167,161.482,39.68,1020.9,267.0104176
06.07.10 00:00,1027.95,1050871680,233843,446308,1.9086,1192.6,29.65,33.31,114.127,183.922,157.071,31.47,1022.2,258.6107211
07.07.10 00:00,1060.17,1077343616,331481,302882,0.9137,1202.775,26.84,33.79,114.728,185.521,156.685,33.06,1058,259.439952
08.07.10 00:00,1070.09,966049920,251021,280459,1.1173,1198.25,25.71,32.95,111.563,180.385,150.696,30.12,1065.3,251.0143412
12.07.10 00:00,1078.77,704473792,283127,421390,1.4883,1196.85,24.43,33.41,100.747,171.27,140.435,22.11,1075.9,235.043636
13.07.10 00:00,1095.13,961650176,519892,652349,1.2548,1212.3,24.56,33.49,94.921,167.584,137.455,30.43,1094.5,229.1059339
14.07.10 00:00,1095.24,932805568,469171,475499,1.0135,1208.47,24.89,33.71,94.934,167.99,136.669,29.21,1091,228.7625788
15.07.10 00:00,1096.25,970747712,421459,365808,0.868,1208.3,25.14,34.12,95.987,172.882,139.87,31.54,1090.1,234.4102341
19.07.10 00:00,1071.38,816103232,158190,277724,1.7556,1182.925,25.97,32.88,99.467,176.689,148.581,25.32,1061.1,244.1613631
20.07.10 00:00,1083.43,970360256,173109,256207,1.48,1192.2,23.93,32.75,103.984,179.82,151.685,31.06,1078,249.5296011
21.07.10 00:00,1069.52,1104964224,199764,496196,2.4839,1185,25.64,32.53,101.182,176.87,149.565,34.48,1063.3,245.4409531
22.07.10 00:00,1093.46,1027600448,180425,229104,1.2698,1194.975,24.63,31.28,98.948,174.566,147.904,33.24,1085.3,242.2323358
26.07.10 00:00,1114.81,849887680,151049,256861,1.7005,1183.5,22.73,30.05,90.049,164.164,138.157,26.27,1109,226.3456529
27.07.10 00:00,1113.79,911842496,200436,279785,1.3959,1161.6,23.19,29.03,85.854,159.774,132.469,29.2,1110.2,218.3434923
28.07.10 00:00,1106.11,848056704,106265,210044,1.9766,1163.1,24.25,28.5,88.081,160.455,137.884,26.79,1102.2,223.397627
29.07.10 00:00,1101.45,1055990656,119150,207817,1.7442,1168.095,24.13,27.16,87.625,160.2,138.38,33.28,1095.5,223.5034807
02.08.10 00:00,1125.76,853402432,196904,413466,2.0998,1182.75,22.01,25.77,90.673,159.633,139.727,28.11,1121.8,224.9349118
03.08.10 00:00,1120.3,810036160,194021,246879,1.2724,1186.25,22.63,25.52,82.511,150.069,132.699,26.75,1118,211.7922249
04.08.10 00:00,1127.22,806520064,101417,333891,3.2923,1194.825,22.21,24.71,82.158,149.588,131.922,26.74,1124.6,210.8259767
05.08.10 00:00,1125.78,698783360,107609,287807,2.6746,1194.963,22.1,24.16,82.991,150.701,133.49,22.73,1123.3,212.8923478
09.08.10 00:00,1127.66,659523200,117063,234975,2.0073,1201.225,22.14,23.24,90.919,160.108,141.663,21.75,1124.6,226.7453951
10.08.10 00:00,1121.1,860995584,125181,311464,2.4881,1204.3,22.37,22.18,96.032,163.75,149.574,27.4,1118.5,236.1994948
11.08.10 00:00,1089.82,985471808,291174,476682,1.6371,1198.15,25.39,20.79,106.47,177.581,161.084,30.86,1084,255.8816354
12.08.10 00:00,1083.58,899320704,149367,444674,2.9771,1213.95,25.73,20.33,109.04,184.353,164.647,27.71,1077.6,263.3217116
16.08.10 00:00,1079.39,665171392,246236,381664,1.55,1225.35,26.1,18.99,103.528,178.463,157.414,20.61,1075.1,252.9150136
06.09.11 00:00,1165.33,905421760,334316,627990,1.8784,1875.25,37,24.96,128.517,229.243,330.854,29.78,1145.5,420.8397097
07.09.11 00:00,1198.18,824662336,342755,679398,1.9822,1817.712,33.38,25.58,123.116,222.325,316.011,27.3,1190.6,404.094365
19.09.11 00:00,1203.99,757025216,151291,352373,2.3291,1778.85,32.73,28.95,125.002,226.205,318.039,28.81,1196.3,408.4500294
20.09.11 00:00,1202.56,736293376,208602,399160,1.9135,1803.688,32.86,28.7,126.957,227.076,318.106,28.71,1185,409.5163851
21.09.11 00:00,1165.43,989838336,345973,919774,2.6585,1782.3,37.32,26.81,139.788,244.229,344.388,34.23,1150,442.9577986
22.09.11 00:00,1129.02,1392205824,305208,840713,2.7546,1740.387,41.35,27.06,145.254,268.098,387.377,46.61,1105,491.2483225
26.09.11 00:00,1162.14,936022784,201220,373807,1.8577,1626.875,39.02,27.63,152.995,281.084,390.722,31.93,,503.5846482
28.09.11 00:00,1151.98,805583232,172386,416271,2.4148,1609.162,41.08,28.01,148.237,257.494,402.16,27.63,1148.7,496.7081822
29.09.11 00:00,1160.7,916137536,217102,476797,2.1962,1614.688,38.84,28.41,152.323,272.279,408.43,30.45,1150.2,511.4333051
03.10.11 00:00,1098.53,1097344896,301073,698545,2.3202,1658.3,45.45,28.71,172.502,336.37,458.385,35.35,1085,593.0645669
04.10.11 00:00,1123.36,1268770304,448252,885824,1.9762,1623.824,40.82,29.09,185.318,361.82,467.88,40.72,1112,618.8727205
05.10.11 00:00,1143.53,1045411264,308355,588692,1.9091,1640.85,37.81,29.51,182.913,351.187,463.159,32.47,,608.2558975
06.10.11 00:00,1164.09,890403200,381298,646717,1.6961,1651.362,36.27,29.98,162.642,317.625,417.193,29.62,1150.5,548.1462677
17.10.11 00:00,1200.75,695732416,279826,573795,2.0505,1670.8,33.39,32.48,154.056,259.501,387.13,24.61,1191,488.0352121
18.10.11 00:00,1221.63,881957632,329739,539476,1.6361,1657.975,31.56,32.72,154.929,239.821,372.257,31.13,1198,465.0821202
19.10.11 00:00,1210.04,817007360,490057,872288,1.78,1640.75,34.44,32.57,147.115,232.629,362.153,28.74,1203.5,451.1451804
24.10.11 00:00,1253.87,725227520,321049,719691,2.2417,1653.482,29.26,34.23,144.2,228.456,353.776,26.37,1243.8,441.5646147
26.10.11 00:00,1241.92,908841600,178656,290404,1.6255,1724.637,29.86,34.52,145.856,226.693,355.231,32.91,1181,442.0046721
27.10.11 00:00,1284.58,1075922944,511936,821580,1.6048,1744.949,25.46,34.11,128.438,210.343,299.904,39.5,1279.8,385.9919961
02.11.11 00:00,1238.92,767818496,193119,441762,2.2875,1737.8,32.74,34.86,142.892,232.458,350.313,27.34,1205,441.0554256
07.11.11 00:00,1262.07,615361152,152519,350127,2.2956,1794.899,29.85,35.44,147.726,240.836,357.695,22.35,,452.9161611
08.11.11 00:00,1275.77,677924416,240253,458585,1.9088,1786.324,27.48,35.67,144.703,229.082,354.171,24.76,1269.6,442.3680196
09.11.11 00:00,1230.1,887251712,328508,711870,2.167,1769.699,36.16,36.42,154.453,254.541,381.189,31.08,1223,480.6399894
17.11.11 00:00,1216.2,835912896,488053,1046152,2.1435,1721.524,34.51,39.74,160.662,287.642,403.413,29.14,,519.0520987
28.11.11 00:00,1193.08,751659648,144360,390236,2.7032,1712.35,32.13,41.61,169.021,294.767,458.464,24.82,,566.9992243
29.11.11 00:00,1195.29,670504704,200642,414480,2.0658,1715.675,30.64,42.19,173.626,307.848,471.049,22.06,,585.5841402
30.11.11 00:00,1245.66,1200224640,303182,706361,2.3298,1746.35,27.8,42.29,162.415,281.492,456.843,42.1,1241,556.0710353
01.12.11 00:00,1244.39,652301568,308980,477368,1.545,1744.801,27.41,42.62,154.741,277.776,452.201,22.87,,548.4006964
06.12.11 00:00,1258.76,607905408,271701,379354,1.3962,1728.55,28.13,44.48,146.827,240.906,405.521,22.03,,488.8221833
19.12.11 00:00,1204.95,587340224,181914,291189,1.6007,1594.35,24.92,47.75,149.677,280.423,413.114,19.94,1195,519.2528633
20.12.11 00:00,1240.29,754007680,212281,264452,1.2458,1615.688,23.22,48.18,148.029,281.234,420.659,25.9,,525.0278433
21.12.11 00:00,1243.63,749174656,203292,513548,2.5262,1615.175,21.43,48.23,144.821,274.455,415.68,25.78,1225,516.3561339
22.12.11 00:00,1254.52,640867392,148270,453426,3.0581,1606.074,21.16,48.38,142.785,275.495,412.464,22.24,1213,514.0536959
28.12.11 00:00,1250.12,399877472,93786,205176,2.1877,1556.8,23.52,49.33,145.304,279.127,410.464,14.61,1241.1,515.3771221
04.01.12 00:00,1276.99,640869440,139835,278923,1.9947,1611.95,22.22,50.05,140.782,288.146,398.876,22.82,1273,510.9824216
17.01.12 00:00,1293.52,654204800,284696,409240,1.4375,1652.375,22.2,47.78,133.061,245.479,339.851,23.84,,438.617526
18.01.12 00:00,1307.45,704686400,505971,815717,1.6122,1659.838,20.89,47.32,128.877,238.529,330.861,25.62,,426.5723416
23.01.12 00:00,1315.94,597476352,164730,367067,2.2283,1676.85,18.67,47.11,119.809,212.633,291.204,22.41,1296,378.6680997
26.01.12 00:00,1318.17,713939968,240072,474526,1.9766,1720.075,18.57,46.61,121.733,214.306,279.225,26.8,,371.1242389
30.01.12 00:00,1312.98,585224960,155123,299306,1.9295,1729.85,19.4,45.69,127.819,231.088,287.094,22.42,,388.7665213
31.01.12 00:00,1312.99,805851584,147843,235677,1.5941,1737.762,19.44,45.24,127.734,229.582,281.263,31.44,,383.4312065
06.02.12 00:00,1343.77,539291520,148725,249977,1.6808,1720.25,17.76,41.58,110.453,205.296,248.281,21.62,1326,339.495181
08.02.12 00:00,1350.47,610168512,229623,329175,1.4335,1733.125,18.16,40.58,108.288,193.972,237.653,22.69,,324.0614553
13.02.12 00:00,1351.7,516968160,207225,471551,2.2756,1722.251,19.04,36.86,131.788,226.006,270.28,20.66,1345,373.9827341
14.02.12 00:00,1350.52,642037056,255852,457109,1.7866,1720.225,19.54,38.26,130.853,247.161,286.835,21.96,1331,399.0850422
15.02.12 00:00,1343.57,641017600,384411,925228,2.4069,1728.175,21.14,38.13,130.514,249.669,287.906,27.87,,401.3313712
16.02.12 00:00,1358.08,626443520,399437,659238,1.6504,1728.25,19.22,37.56,124.437,245.977,294.476,25.41,1345,402.5335256
27.02.12 00:00,1368.28,582264128,161307,331661,2.0561,1767.65,18.19,37.01,117.722,239.664,277.879,22.39,,384.5046657
29.02.12 00:00,1365.57,855129856,186040,439058,2.36,1696.762,18.43,36.68,110.277,219.545,257.988,35.91,1355.5,355.4266131
05.03.12 00:00,1363.85,538399168,158717,332238,2.0933,1706.325,18.05,36.16,114.885,219.648,275.774,22.57,1358,370.0575894
06.03.12 00:00,1342.99,667561856,319025,524853,1.6452,1674.375,20.87,36.26,120.044,233.672,291.086,26.93,1340.9,391.4106985
07.03.12 00:00,1353.07,625659776,201100,356837,1.7744,1684.913,19.07,36.06,114.227,221.646,275.204,23.8,,370.6765957
19.03.12 00:00,1409.99,558778368,298022,415101,1.3929,1664.5,15.04,33.42,94.159,183.28,201.136,23.28,1382.1,286.4963761
20.03.12 00:00,1406.01,560849536,192814,422389,2.1907,1650.863,15.58,32.62,95.923,189.773,203.856,23.27,1394,292.9301953
21.03.12 00:00,1403.19,589411968,205561,570743,2.7765,1650.55,15.13,33.12,94.326,184.263,197.419,23.78,1395,284.3300805
26.03.12 00:00,1416.83,565915584,219901,380781,1.7316,1690.175,14.26,34.07,90.621,191.517,201.272,24.18,,290.7184652
27.03.12 00:00,1412.35,562274112,184327,459758,2.4943,1680.75,15.59,34.27,90.957,190.45,205.423,23.09,1401.2,293.2865416
28.03.12 00:00,1405.44,645212416,191562,492669,2.5719,1663.55,15.47,33.77,94.328,193.188,216.377,26.58,1392.1,304.0539844
29.03.12 00:00,1403.17,628170560,264193,449344,1.7008,1661.575,15.48,33.62,97.879,198.441,233.164,25.54,1398.4,320.7944955
04.04.12 00:00,1399.08,640463488,209045,376078,1.799,1620.55,16.44,33.27,103.414,219.641,244.066,25.08,1386.8,343.2703282
05.04.12 00:00,1397.95,595254336,192337,436801,2.271,1631.15,16.7,32.52,106.446,230.68,250.912,22.7,1389.1,355.8932647
09.04.12 00:00,1382.35,538616704,182457,435601,2.3874,1640.262,18.81,32.97,110.874,247.621,267.618,22.31,1375.3,379.8870852
11.04.12 00:00,1368.95,593003200,227469,448712,1.9726,1658.975,20.02,31.67,113.082,266.536,284.971,25.56,,405.0145337
12.04.12 00:00,1387.03,547368832,248738,481092,1.9341,1675.775,17.2,32.77,107.127,245.538,262.481,23.85,,373.8129003
16.04.12 00:00,1370.2,596952128,258127,402489,1.5593,1652.013,19.55,32.77,109.8,252.016,272.114,26.63,1360,385.6803071
17.04.12 00:00,1389.91,566529216,294383,432202,1.4682,1649.588,18.46,32.37,108.953,240.302,266.382,25.27,1380,374.0324426
