Time;SP_500;Gold;Vix;RF;P1_risk;P1_Currency
10.08.07 00:00;1453.53;672.8;28.375;4.38;79.21681092;2.625900369
13.08.07 00:00;1452.96;669.5;26.75;4.61;80.64421217;2.613401737
14.08.07 00:00;1426.6;669.1;26.8;4.62;82.76395965;2.590674303
15.08.07 00:00;1406.58;667.7;28.96;4.18;84.73877164;2.565150213
16.08.07 00:00;1413.18;652.3;33.97;3.13;86.81669835;2.543309419
17.08.07 00:00;1445.28;657.8;28.345;3.03;85.21425823;2.559346838
20.08.07 00:00;1445.49;656.8;27.875;2.47;83.11644487;2.56764245
21.08.07 00:00;1447.03;657.3;25.745;3.17;73.56663957;2.56035241
22.08.07 00:00;1463.78;660.8;23.655;3.12;72.52705525;2.571033117
23.08.07 00:00;1462.63;660.1;22.83;3.79;68.58786959;2.590228604
24.08.07 00:00;1479.09;668.2;21.735;4.24;62.46764815;2.605753265
27.08.07 00:00;1466.84;667.6;22.395;4.74;61.46439193;2.600613697
28.08.07 00:00;1433.18;662.5;25.145;4.6;65.82847273;2.580732135
29.08.07 00:00;1463.59;667.5;24.73;4.02;67.7783334;2.597315807
30.08.07 00:00;1457.85;665.3;24.635;3.69;71.56894681;2.586858562
31.08.07 00:00;1472.83;673.3;23.27;4.02;70.50840799;2.589513133
04.09.07 00:00;1489.28;681.8;23.26;4.55;69.4049458;2.588943846
05.09.07 00:00;1471.98;681.8;24.625;4.41;71.22529649;2.588956368
06.09.07 00:00;1478.45;695.4;24.4;4.28;72.24874959;2.599294563
07.09.07 00:00;1453.84;700.8;26.285;4.03;71.9641615;2.605803587
10.09.07 00:00;1451.6;703.1;27.69;3.93;72.59641469;2.610699602
11.09.07 00:00;1471.49;712.6;26.2;4.13;72.16275721;2.624198569
12.09.07 00:00;1471.42;711.6;25.39;4;73.36379484;2.634482555
13.09.07 00:00;1483.7;708.3;24.575;4.04;71.93133113;2.631590552
14.09.07 00:00;1484.15;707.6;25.58;3.85;71.79919816;2.628468689
17.09.07 00:00;1476.67;717.9;26.44;3.82;66.63009676;2.62006445
18.09.07 00:00;1519.38;723.5;23.25;3.87;66.05653954;2.654008958
19.09.07 00:00;1528.78;721.3;19.87;3.62;49.74565518;2.652491019
20.09.07 00:00;1518.59;733.8;20.185;3.46;51.25996678;2.671269541
21.09.07 00:00;1525.49;731.5;19.09;3.24;50.72228296;2.6814207
24.09.07 00:00;1517.65;730.5;18.97;3.35;52.81310841;2.682629313
25.09.07 00:00;1517.78;731.7;19.45;3.34;55.28063867;2.68661571
26.09.07 00:00;1525.39;728.8;17.74;3.25;54.49318649;2.68632462
27.09.07 00:00;1531.44;734.5;17.21;3.3;55.06767293;2.69411115
28.09.07 00:00;1526.61;743.6;17.565;3.43;54.65075162;2.71836281
01.10.07 00:00;1544.83;747.2;17.775;3.52;53.10782499;2.720321309
02.10.07 00:00;1546.47;731.6;18.245;3.63;52.35486992;2.70349424
03.10.07 00:00;1539.61;727.9;18.65;3.67;51.85125722;2.69427062
04.10.07 00:00;1542.85;738;18.455;3.63;49.19536114;2.703190168
05.10.07 00:00;1557.09;742.7;17;3.58;45.30535161;2.715443704
09.10.07 00:00;1565.17;737.9;16.685;3.72;44.31614145;2.713811162
10.10.07 00:00;1562.09;741.1;16.87;3.81;43.60971085;2.715368819
11.10.07 00:00;1554.55;747.85;17.905;3.98;41.82443303;2.720422003
12.10.07 00:00;1561.58;749.85;18.115;4.12;41.30885443;2.726158295
15.10.07 00:00;1549.08;759.4;18.98;4.25;39.99632955;2.720821944
16.10.07 00:00;1538.86;760.5;20.24;4.14;44.01272347;2.704488251
17.10.07 00:00;1541.15;754.8;19.195;3.74;51.6131352;2.714458137
18.10.07 00:00;1539.7;768.2;18.645;3.21;56.2951614;2.726699769
19.10.07 00:00;1500.66;765.2;20.99;3.45;61.55126627;2.727711329
22.10.07 00:00;1506.44;754.2;22.66;3.69;66.39141359;2.705823563
23.10.07 00:00;1519.65;759.7;20.78;3.98;65.84619959;2.730673936
24.10.07 00:00;1515.9;763.7;22.37;3.83;68.96157246;2.731131611
25.10.07 00:00;1514.23;769.3;21.22;3.92;71.29339541;2.742362939
26.10.07 00:00;1535.14;785.2;20.225;3.97;71.00042986;2.754539259
29.10.07 00:00;1540.86;791.8;18.54;3.96;70.55284293;2.764331982
30.10.07 00:00;1531.04;782.1;20.73;4.03;71.21350945;2.765452034
31.10.07 00:00;1548.82;796.8;20.195;4.01;73.70681651;2.786312439
01.11.07 00:00;1508.33;787.3;20.765;3.9;85.62364341;2.764516349
02.11.07 00:00;1510.2;807;23.865;3.73;94.56010908;2.786799497
05.11.07 00:00;1502.13;806.5;24.535;3.86;101.2232619;2.783788947
06.11.07 00:00;1520.45;825;22.49;3.99;98.55677527;2.806071932
07.11.07 00:00;1475.44;831.1;24.8;3.77;109.7130218;2.811830696
08.11.07 00:00;1474.26;833.6;27.235;3.56;117.7111358;2.814810075
09.11.07 00:00;1452.95;832;27.525;3.42;119.3320545;2.796617126
13.11.07 00:00;1480.57;802;25.66;3.73;109.4882001;2.770890077
14.11.07 00:00;1470.07;812;25.05;3.86;97.39797813;2.767068667
15.11.07 00:00;1451.21;788.3;27.645;3.74;110.4201248;2.7490039
16.11.07 00:00;1458.35;786.3;26.62;3.78;112.5641469;2.765528996
19.11.07 00:00;1433.65;782;26.46;3.74;115.8391648;2.755661479
20.11.07 00:00;1439.53;802.8;25.485;3.65;127.7717357;2.782201221
21.11.07 00:00;1416.4;800.225;26.16;3.54;134.7601024;2.766482119
23.11.07 00:00;1439.88;823.8;25.885;3.64;131.7443067;2.769796982
26.11.07 00:00;1406.77;824.6;27.395;3.53;131.96964;2.768474834
27.11.07 00:00;1428.35;812.6;27.235;3.68;125.993339;2.76664958
28.11.07 00:00;1469.04;804.5;24.345;3.52;113.7592503;2.784787784
29.11.07 00:00;1469.89;793.4;23.98;3.38;109.0354557;2.761321142
30.11.07 00:00;1481.25;783.55;22.695;3.63;98.57736183;2.748411646
03.12.07 00:00;1472.58;794.3;23.945;3.55;109.3368775;2.752325565
04.12.07 00:00;1462.85;801.7;23.955;3.16;110.1831202;2.75111517
05.12.07 00:00;1484.86;795.4;22.45;3.15;114.7569223;2.731031623
06.12.07 00:00;1507.3;802.2;21.2;3.09;113.6900651;2.740291183
07.12.07 00:00;1504.31;794.8;20.65;3.04;107.4576633;2.742128628
10.12.07 00:00;1516.16;808.2;20.91;3.05;101.9587156;2.754072439
11.12.07 00:00;1477.64;797.1;21.735;2.89;106.9799153;2.736024624
12.12.07 00:00;1486.9;813.6;22.355;2.89;93.33705168;2.750729035
13.12.07 00:00;1488.85;797.3;23.225;2.7;94.19453208;2.735150095
14.12.07 00:00;1467.95;794.875;22.895;2.61;96.84457463;2.702960563
17.12.07 00:00;1446.04;793.3;24.14;2.78;98.46228617;2.702573182
18.12.07 00:00;1454.4;802.75;23.505;2.76;98.95563798;2.702100371
19.12.07 00:00;1452.52;802.3;21.99;2.66;98.04736816;2.69552148
20.12.07 00:00;1460.37;796.4;21.125;2.42;97.11603915;2.689748989
21.12.07 00:00;1484.68;811.8;19.05;2.44;97.33122605;2.702199434
24.12.07 00:00;1496.9;811.8;18.95;2.75;97.33122605;2.706657126
26.12.07 00:00;1497.41;824.5;19.035;3.04;95.20965205;2.717059759
27.12.07 00:00;1476.9;825.6;19.83;2.85;95.87923108;2.73505805
28.12.07 00:00;1477.88;840.5;20.245;2.57;95.71591057;2.744610559
31.12.07 00:00;1467.54;833.7;22.27;2.76;96.0123499;2.722180868
02.01.08 00:00;1447.54;857.5;23.225;3.09;100.1848727;2.741218867
03.01.08 00:00;1446.9;864.9;22.69;3.19;100.5426645;2.741585816
04.01.08 00:00;1411.59;859.6;23.775;3.22;105.8319657;2.732774731
07.01.08 00:00;1416.34;858.1;24.09;3.27;116.4301096;2.727068671
08.01.08 00:00;1390.08;878;24.115;3.31;119.8972455;2.731863528
09.01.08 00:00;1409.11;878.8;24.925;3.34;122.9487424;2.726079489
10.01.08 00:00;1419.95;893.3;23.615;3.37;128.3402632;2.749011426
11.01.08 00:00;1401.2;895.4;23.815;3.23;131.0971268;2.740754823
14.01.08 00:00;1416.12;904;23.29;3.2;132.32121;2.756041696
15.01.08 00:00;1380.79;887.9;23.78;3.15;131.7666866;2.740704507
16.01.08 00:00;1372.9;877;23.615;3.14;130.0908777;2.725515718
17.01.08 00:00;1333.43;877.8;26.19;3.07;135.0793333;2.722128337
18.01.08 00:00;1325.42;883.1;27.785;2.63;139.9391455;2.717289138
22.01.08 00:00;1311.13;892.3;33.64;2.15;149.0114866;2.716108851
23.01.08 00:00;1338.73;891.065;28.62;2.07;146.0840234;2.720852342
24.01.08 00:00;1351.52;912.9;27.755;2.19;124.8518943;2.748523486
25.01.08 00:00;1330.53;913.9;27.845;2.07;120.1831613;2.738590694
28.01.08 00:00;1353.72;928.375;28.915;2.12;120.1831613;2.756055895
29.01.08 00:00;1362.14;923.44;27.255;2.13;120.0911501;2.757855553
30.01.08 00:00;1354.95;929.4;26.54;1.93;118.9236955;2.77111252
31.01.08 00:00;1376.18;926.1;27.13;1.64;120.5719414;2.770740552
01.02.08 00:00;1394.99;905.3;24.885;1.75;122.5090703;2.768023861
04.02.08 00:00;1380.71;903.6;25.44;2.15;119.5436143;2.773962632
05.02.08 00:00;1337.23;888.2;27.845;2.22;122.6542185;2.7436954
06.02.08 00:00;1326.38;900.3;28.175;2.12;127.7382388;2.744883118
07.02.08 00:00;1336.97;910.7;28.24;2.19;130.4778175;2.728831581
08.02.08 00:00;1331.14;922.95;28.055;2.24;135.9199121;2.735148917
11.02.08 00:00;1339.01;923.45;28.445;2.35;146.599685;2.740237217
12.02.08 00:00;1348.82;906.4;26.21;2.55;154.2840575;2.746458717
13.02.08 00:00;1366.54;906.6;25.315;2.5;154.473853;2.740675058
14.02.08 00:00;1348.83;908.2;24.81;2.5;158.0234875;2.752789099
15.02.08 00:00;1349.91;902.5;25.06;2.4;166.4161479;2.755714094
19.02.08 00:00;1348.8;927.8;25.66;2.37;174.9614163;2.757397195
20.02.08 00:00;1360.02;944;25.58;2.4;173.8671703;2.754518833
21.02.08 00:00;1342.48;946.1;24.595;2.35;181.5457288;2.770684294
22.02.08 00:00;1353.69;945.2;24.775;2.33;182.5173819;2.779040901
25.02.08 00:00;1371.43;939.6;23.88;2.34;183.0538617;2.786167874
26.02.08 00:00;1381.38;948.1;22.545;2.34;179.9593217;2.814826815
27.02.08 00:00;1379.83;957.9;22.42;2.21;177.4007357;2.829138358
28.02.08 00:00;1367.69;970.9;23.24;2.08;187.1530906;2.844128982
29.02.08 00:00;1330.91;973.9;25.225;2.07;202.8228846;2.82871009
03.03.08 00:00;1331.49;983.7;27.2;1.99;233.0506873;2.834026245
04.03.08 00:00;1326.79;964;26.465;2.01;222.943663;2.828496253
05.03.08 00:00;1333.8;989.8;24.535;1.91;228.0134008;2.840101058
06.03.08 00:00;1304.46;979;26.47;1.73;234.3448168;2.850255186
07.03.08 00:00;1293.41;973.2;25.79;1.65;272.8440761;2.846169591
10.03.08 00:00;1274.24;972.9;28.825;1.63;274.7113571;2.838201026
11.03.08 00:00;1320.45;973.3;27.495;1.82;277.2008334;2.843998832
12.03.08 00:00;1308.79;982.9;26.075;1.68;277.7098858;2.872256201
13.03.08 00:00;1315.18;994.8;27.635;1.56;282.3339557;2.893097041
14.03.08 00:00;1288.77;1002.9;29.455;1.2;300.612302;2.888044171
17.03.08 00:00;1276.84;1002.7;33.35;1.16;296.5339133;2.876508204
18.03.08 00:00;1329.65;981.4;28.91;0.71;273.2468314;2.871821812
19.03.08 00:00;1298.45;944.1;27.555;0.26;251.5125821;2.851452662
20.03.08 00:00;1329.74;910.4;27.82;0.37;243.5790473;2.823179659
24.03.08 00:00;1349.69;915.3;25.895;0.67;230.2223134;2.826171421
25.03.08 00:00;1352.68;939;25.795;1.47;231.4424864;2.858715461
26.03.08 00:00;1340.92;954;26.18;1.36;221.8364271;2.876390499
27.03.08 00:00;1325.89;947.3;25.445;1.32;226.7310556;2.868961989
28.03.08 00:00;1314.81;931.4;25.5;1.29;231.3977773;2.861585375
31.03.08 00:00;1322.21;916.9;26.06;1.22;230.215788;2.852151752
01.04.08 00:00;1369.78;882.7;24.065;1.55;224.1947299;2.831806678
02.04.08 00:00;1367.41;904.5;23.02;1.55;212.5230114;2.846234641
03.04.08 00:00;1369.21;902.9;23.575;1.56;209.8209113;2.851609179
04.04.08 00:00;1370.67;913.8;22.53;1.5;208.5050886;2.858159213
07.04.08 00:00;1372.41;920;21.97;1.42;167.5673589;2.854085892
08.04.08 00:00;1365.56;914.9;22.76;1.34;165.5092022;2.852971707
09.04.08 00:00;1354.63;934;22.965;1.06;171.6017213;2.86178495
10.04.08 00:00;1360.47;928.8;22.425;0.98;175.0642704;2.854807353
11.04.08 00:00;1333.23;925.3;23.12;0.9;176.7672092;2.855477735
14.04.08 00:00;1328.62;924.5;23.905;0.85;178.3283862;2.860891914
15.04.08 00:00;1334.78;927.9;23.355;0.84;179.7488389;2.849356526
16.04.08 00:00;1363.84;944.4;21.295;0.86;171.8524199;2.876860181
17.04.08 00:00;1365.65;938.8;20.945;0.87;169.4776116;2.872609714
18.04.08 00:00;1390.45;916.9;19.79;0.9;159.6489569;2.865570179
21.04.08 00:00;1388.03;914.2;20.635;0.9;137.7827747;2.874218634
22.04.08 00:00;1376.49;915.9;21.035;0.72;140.2137724;2.885877772
23.04.08 00:00;1380.11;904.25;20.415;0.78;146.3174206;2.870761033
24.04.08 00:00;1388.63;886.25;19.99;0.81;144.3945961;2.842905683
25.04.08 00:00;1398;886.3;19.82;0.8;141.4678895;2.839045087
28.04.08 00:00;1396.31;893.25;19.81;0.94;141.4678895;2.846502892
29.04.08 00:00;1391.17;870.5;20.085;1.28;135.1949618;2.828622048
30.04.08 00:00;1385.23;877.55;20.25;1.17;132.6440676;2.845634244
01.05.08 00:00;1409.14;852.7;19.85;1.23;126.2144602;2.818966902
02.05.08 00:00;1413.53;856.45;18.54;1.25;119.1465929;2.813379884
05.05.08 00:00;1407.53;874.2;18.985;1.34;119.1465929;2.828653785
06.05.08 00:00;1418.38;876.4;18.84;1.53;126.471524;2.838643888
07.05.08 00:00;1392.46;868.75;19.2;1.57;132.7788228;2.815166853
08.05.08 00:00;1397.45;881.85;19.27;1.55;133.8536192;2.811093789
09.05.08 00:00;1388.3;884.85;19.655;1.6;134.7680802;2.823068552
12.05.08 00:00;1403.51;882.7;18.2;1.73;134.1963683;2.829691984
13.05.08 00:00;1403.12;866.95;18.695;1.86;133.8915838;2.812893132
14.05.08 00:00;1408.06;864;17.085;1.86;132.0514967;2.808223935
15.05.08 00:00;1423.23;881.65;17.045;1.84;128.9619159;2.811746684
16.05.08 00:00;1425.15;902.4;17.11;1.85;127.716068;2.835519433
19.05.08 00:00;1426.43;905.2;16.855;1.93;126.7446995;2.828743675
20.05.08 00:00;1413.8;919.25;17.72;1.97;127.8018215;2.850044903
21.05.08 00:00;1390.84;932.55;17.95;1.95;131.6891965;2.870164761
22.05.08 00:00;1394.08;921.85;18.465;1.97;135.7326279;2.865362517
23.05.08 00:00;1376.17;925.1;19.09;1.92;139.8927929;2.869602228
27.05.08 00:00;1385.42;906.45;20.185;1.91;146.0824429;2.86115922
28.05.08 00:00;1391.01;900.9;19.52;2.07;152.0333424;2.860197863
29.05.08 00:00;1398.04;877.9;18.355;2.02;151.2448604;2.843466942
30.05.08 00:00;1399.4;886.5;17.885;1.98;149.6163628;2.849064072
02.06.08 00:00;1385.74;891.4;19.14;1.94;152.9398664;2.843393076
03.06.08 00:00;1377.58;880.55;19.945;1.96;155.2644514;2.83044533
04.06.08 00:00;1377.07;879.45;20.535;1.85;157.3864953;2.82706978
05.06.08 00:00;1403.52;877.2;19.605;1.79;156.379489;2.833066295
06.06.08 00:00;1360.48;902.25;21.21;1.75;154.4230794;2.854785922
09.06.08 00:00;1362.14;892.925;22.625;1.8;154.6565695;2.835665545
10.06.08 00:00;1358.24;867;23.365;2;161.904738;2.811229391
11.06.08 00:00;1335.63;880.35;23.58;1.91;162.1398963;2.824249502
12.06.08 00:00;1340.15;868.2;22.945;1.92;160.4775014;2.800459737
13.06.08 00:00;1359.88;871.55;22.09;1.86;160.023404;2.795948004
16.06.08 00:00;1359.99;882.4;21.785;1.89;158.9126973;2.810100134
17.06.08 00:00;1350.78;882.75;20.72;1.82;156.0145053;2.815265748
18.06.08 00:00;1338.18;894.35;22.06;1.7;157.7350109;2.823052434
19.06.08 00:00;1342.83;898.5;21.84;1.59;163.6837747;2.824940229
20.06.08 00:00;1317.94;902.3;22.64;1.49;169.2839956;2.835120529
23.06.08 00:00;1318.45;883.8;22.83;1.55;168.456398;2.82230583
24.06.08 00:00;1314.51;889.6;22.58;1.58;168.803844;2.830963787
25.06.08 00:00;1322.23;886.4;21.38;1.49;173.2943973;2.84334697
26.06.08 00:00;1283.58;917.3;23.07;1.42;182.1913281;2.850942607
27.06.08 00:00;1279.06;927.8;23.93;1.29;194.2076421;2.862803813
30.06.08 00:00;1279.51;925.4;23.765;1.6;198.9935846;2.854165149
01.07.08 00:00;1285.13;939.65;24.605;1.92;204.5678378;2.853890601
02.07.08 00:00;1261.75;945.15;24.33;1.87;202.4630202;2.867763494
03.07.08 00:00;1263.23;934.175;25.26;1.86;197.9950688;2.846899646
07.07.08 00:00;1251.98;925.825;25.82;1.8;198.5431051;2.843820213
08.07.08 00:00;1273.67;919.6;24.535;1.86;196.2909844;2.833748256
09.07.08 00:00;1244.81;928.6;23.99;1.82;194.6054685;2.849432695
10.07.08 00:00;1253.75;947.15;25.845;1.48;198.494321;2.853995823
11.07.08 00:00;1240.02;964.2;27.5;1.38;203.554518;2.872154796
14.07.08 00:00;1228.34;972.6;28.1;1.41;206.710792;2.877024897
15.07.08 00:00;1214.91;977.5;28.91;1.49;236.6534624;2.891202956
16.07.08 00:00;1245.64;959.95;26.6;1.36;230.2814168;2.879236229
17.07.08 00:00;1260.43;957.45;24.625;1.31;222.0106891;2.875889973
18.07.08 00:00;1260.47;955;24.61;1.28;220.3116186;2.870638312
21.07.08 00:00;1259.82;965.55;23.81;1.32;208.8006597;2.883164432
22.07.08 00:00;1276.78;946.35;22.565;1.5;202.4341768;2.860834782
23.07.08 00:00;1281.9;920.85;21.405;1.59;192.7037083;2.847531496
24.07.08 00:00;1253.33;928.05;22.46;1.69;189.5298899;2.837495597
25.07.08 00:00;1257.85;929.85;22.88;1.72;200.6242878;2.83749633
28.07.08 00:00;1235.03;930.6;23.685;1.68;206.559208;2.840850081
29.07.08 00:00;1263.07;918.9;23.09;1.73;204.6583909;2.820131198
30.07.08 00:00;1284.14;906.1;21.65;1.66;195.0169267;2.813710138
31.07.08 00:00;1267.29;914.1;22.205;1.55;197.4592357;2.815000975
01.08.08 00:00;1260.39;910.95;22.86;1.52;197.6454304;2.800022717
04.08.08 00:00;1248.96;894.8;23.4;1.61;198.5120321;2.795290455
05.08.08 00:00;1284.21;874.4;22.035;1.73;193.9985758;2.775212019
06.08.08 00:00;1289.26;879.8;20.705;1.53;193.8033902;2.759855235
07.08.08 00:00;1266.66;873.075;20.845;1.53;196.1765083;2.750477887
08.08.08 00:00;1295.65;856.6;20.9;1.63;201.0536556;2.704160137
11.08.08 00:00;1305.09;823.825;20.31;1.77;200.4698242;2.690149043
12.08.08 00:00;1289.99;812.925;20.945;1.73;207.8686862;2.682604508
13.08.08 00:00;1285.9;826.8;21.455;1.8;214.5161754;2.678803335
14.08.08 00:00;1292.95;806.05;21.185;1.76;210.5297589;2.668700698
15.08.08 00:00;1298.15;787.7;20.11;1.73;211.6457258;2.660120324
18.08.08 00:00;1279.22;800.075;20.51;1.77;216.6911085;2.660527976
19.08.08 00:00;1267.13;814.2;21.71;1.83;229.0491013;2.671010297
20.08.08 00:00;1274.77;813.55;21.03;1.74;228.2960785;2.666896895
21.08.08 00:00;1277.54;836.875;20.165;1.73;228.8418433;2.69560323
22.08.08 00:00;1292.07;823.025;19.235;1.67;230.119225;2.666146362
25.08.08 00:00;1267.4;821.95;20;1.66;227.7228565;2.660382137
26.08.08 00:00;1271.47;824.925;20.875;1.67;229.6639433;2.645809196
27.08.08 00:00;1281.63;826.9;20.1;1.58;225.6189481;2.652743329
28.08.08 00:00;1299.97;834.025;19.44;1.63;231.2739448;2.649736912
29.08.08 00:00;1283.33;831.15;20.07;1.63;225.18501;2.637874763
02.09.08 00:00;1277.53;805.35;21.385;1.64;220.0556267;2.602792361
03.09.08 00:00;1275.25;801.3;21.845;1.57;226.7522753;2.599809935
04.09.08 00:00;1236.81;796.45;23.03;1.56;227.4679817;2.574895849
05.09.08 00:00;1242.38;803.5;23.84;1.53;240.1603053;2.565654388
08.09.08 00:00;1267.77;802.3;23.09;1.59;231.4157788;2.552326719
09.09.08 00:00;1225.07;777.25;24.13;1.59;231.1381103;2.545174799
10.09.08 00:00;1231.72;752.45;24.64;1.58;241.5611924;2.530140474
11.09.08 00:00;1249.51;746.85;25.32;1.53;243.3173092;2.530355649
12.09.08 00:00;1252.02;765.5;25.735;1.37;250.4912136;2.571343387
15.09.08 00:00;1195.66;786.65;29.365;0.36;334.0574131;2.564680716
16.09.08 00:00;1213.76;779.725;31.97;0.23;372.1523491;2.550115759
17.09.08 00:00;1156.65;863.85;33.325;0.07;367.5960178;2.570646432
18.09.08 00:00;1203.29;852.8;37.63;0.26;417.2673363;2.587557486
19.09.08 00:00;1253.09;873.55;30.515;0.75;288.0427375;2.61946987
22.09.08 00:00;1207.56;897;32.515;0.76;237.7230077;2.660845707
23.09.08 00:00;1188.42;892.15;34.355;0.3;261.5025432;2.640741235
24.09.08 00:00;1187.4;883;35.66;0.13;285.537259;2.637115431
25.09.08 00:00;1210.16;877.825;33.82;0.39;286.57752;2.635679043
26.09.08 00:00;1214.59;878.75;34.61;0.21;369.1951573;2.638000223
29.09.08 00:00;1114.29;908.75;42.66;0.16;380.336183;2.598146911
30.09.08 00:00;1165.72;870.95;41.33;1.02;357.891807;2.548578519
01.10.08 00:00;1161.63;870.875;40.885;0.66;349.6197682;2.538730771
02.10.08 00:00;1114.4;836.45;43.15;0.21;354.608884;2.507035791
03.10.08 00:00;1099.45;835.575;43.515;0.15;371.2929986;2.510323657
06.10.08 00:00;1059.85;859.75;51.68;0.19;393.0257704;2.444214061
07.10.08 00:00;997.28;887.1;50.61;0.39;410.1597514;2.438273209
08.10.08 00:00;984.53;907.625;55.48;0.23;410.8701782;2.407849441
09.10.08 00:00;913.75;913.25;58.73;0.19;405.4529334;2.403914686
10.10.08 00:00;901.72;850.1;70.735;0.07;419.3649072;2.35969881
14.10.08 00:00;997.9;836.85;55.24;0.07;249.0835857;2.41663839
15.10.08 00:00;906.82;847.275;62.58;0.05;210.4243106;2.3779769
16.10.08 00:00;946.14;804.6;73.84;0.12;215.2018763;2.398194038
17.10.08 00:00;940.49;783.35;68.46;0.13;216.4419167;2.391837617
20.10.08 00:00;985.17;796.925;61.55;0.53;214.0028532;2.389496681
21.10.08 00:00;954.68;771.65;53.64;0.71;212.9444553;2.334520151
22.10.08 00:00;898.85;730.5;66.015;0.6;219.6544332;2.29441525
23.10.08 00:00;908.6;721.375;71.915;0.39;231.8782123;2.299974321
24.10.08 00:00;875.89;734.7;78.665;0.33;253.3555767;2.229721872
27.10.08 00:00;848.38;730.8;76.47;0.31;256.9452443;2.198363134
28.10.08 00:00;940.15;746.95;72.32;0.42;258.4605446;2.247813903
29.10.08 00:00;926.64;754.95;66.93;0.41;256.5936236;2.316290927
30.10.08 00:00;954.22;738.75;66.25;0.14;256.840017;2.32789046
31.10.08 00:00;969.86;723.85;61.29;0.12;256.4898172;2.28766918
03.11.08 00:00;966.34;723.55;57.2;0.2;257.040077;2.286815183
04.11.08 00:00;1005.42;763.275;48.965;0.29;251.664672;2.335596021
05.11.08 00:00;952.69;740.45;51.245;0.16;250.8544448;2.317366146
06.11.08 00:00;904.78;732.8;60.19;0.13;255.3302148;2.273012786
07.11.08 00:00;930.68;736.65;59.855;0.13;255.5493279;2.28168522
10.11.08 00:00;919.06;746.2;58.36;0.11;257.7443032;2.274445713
12.11.08 00:00;853.01;712.25;64.355;0.1;259.8479345;2.210741888
13.11.08 00:00;911.39;736.5;64.325;0.08;263.8482916;2.242313172
14.11.08 00:00;871.83;742.1;63.03;0.06;269.8874514;2.207403395
17.11.08 00:00;850.46;738.05;67.345;0.06;278.9582006;2.218148759
18.11.08 00:00;858.88;738.2;70.155;0.1;287.709296;2.215320072
19.11.08 00:00;806.81;734.625;71.17;0.09;342.4372519;2.188398229
20.11.08 00:00;753.13;746.6;77.12;0.05;424.5155439;2.149287286
21.11.08 00:00;800.21;800.45;76.185;0.03;499.529048;2.18333983
24.11.08 00:00;849.89;821.625;66.58;0.01;419.8465553;2.240966719
25.11.08 00:00;857.33;821.025;62.87;0.04;341.7213813;2.256693528
26.11.08 00:00;887.21;812.9;58.56;0.02;344.5090868;2.23791421
28.11.08 00:00;895.24;818.05;56.04;0.02;343.6905971;2.225450542
01.12.08 00:00;816.49;768.95;64.48;0.09;334.8471219;2.19411771
02.12.08 00:00;849.35;782.375;64.66;0.04;348.1117027;2.202618288
03.12.08 00:00;870.82;773.95;62.775;0.02;350.9949349;2.199736439
04.12.08 00:00;845.22;767;62.645;0.01;352.2627535;2.196661222
